CountryName,ElementName,Year,Count
Togo,Food Weight,1985,32
Trinidad and Tobago,Food Weight,1985,37
Tunisia,Food Weight,1985,36
Turkey,Food Weight,1985,39
Uganda,Food Weight,1985,29
United Arab Emirates,Food Weight,1985,34
United Kingdom,Food Weight,1985,42
United Republic of Tanzania,Food Weight,1985,37
United States of America,Food Weight,1985,44
Uruguay,Food Weight,1985,35
USSR,Food Weight,1985,35
Vanuatu,Food Weight,1985,22
Venezuela (Bolivarian Republic of),Food Weight,1985,38
Viet Nam,Food Weight,1985,24
Yemen,Food Weight,1985,33
Yugoslav SFR,Food Weight,1985,35
Zambia,Food Weight,1985,26
Zimbabwe,Food Weight,1985,37
Albania,Food Weight,1986,21
Algeria,Food Weight,1986,31
Angola,Food Weight,1986,29
Antigua and Barbuda,Food Weight,1986,31
Argentina,Food Weight,1986,39
Australia,Food Weight,1986,44
Austria,Food Weight,1986,40
Bahamas,Food Weight,1986,30
Bangladesh,Food Weight,1986,32
Barbados,Food Weight,1986,41
Belgium-Luxembourg,Food Weight,1986,41
Belize,Food Weight,1986,26
Benin,Food Weight,1986,35
Bermuda,Food Weight,1986,26
Bolivia (Plurinational State of),Food Weight,1986,37
Botswana,Food Weight,1986,27
Brazil,Food Weight,1986,39
Brunei Darussalam,Food Weight,1986,44
Bulgaria,Food Weight,1986,33
Burkina Faso,Food Weight,1986,32
Burundi,Food Weight,1986,24
Cambodia,Food Weight,1986,23
Cameroon,Food Weight,1986,36
Canada,Food Weight,1986,43
Cape Verde,Food Weight,1986,31
Central African Republic,Food Weight,1986,31
Chad,Food Weight,1986,25
Chile,Food Weight,1986,34
China,Food Weight,1986,45
Colombia,Food Weight,1986,33
Comoros,Food Weight,1986,20
Congo,Food Weight,1986,35
Costa Rica,Food Weight,1986,31
C“te d'Ivoire,Food Weight,1986,38
Cuba,Food Weight,1986,31
Cyprus,Food Weight,1986,40
Czechoslovakia,Food Weight,1986,37
Democratic People's Republic of Korea,Food Weight,1986,22
Denmark,Food Weight,1986,41
Djibouti,Food Weight,1986,35
Dominica,Food Weight,1986,31
Dominican Republic,Food Weight,1986,37
Ecuador,Food Weight,1986,34
Egypt,Food Weight,1986,39
El Salvador,Food Weight,1986,31
Ethiopia PDR,Food Weight,1986,36
Fiji,Food Weight,1986,35
Finland,Food Weight,1986,36
France,Food Weight,1986,42
French Polynesia,Food Weight,1986,34
Gabon,Food Weight,1986,33
Gambia,Food Weight,1986,24
Germany,Food Weight,1986,41
Ghana,Food Weight,1986,28
Greece,Food Weight,1986,37
Grenada,Food Weight,1986,33
Guatemala,Food Weight,1986,34
Guinea,Food Weight,1986,30
Guinea-Bissau,Food Weight,1986,26
Guyana,Food Weight,1986,22
Haiti,Food Weight,1986,31
Honduras,Food Weight,1986,33
Hungary,Food Weight,1986,33
Iceland,Food Weight,1986,36
India,Food Weight,1986,41
Indonesia,Food Weight,1986,29
Iran (Islamic Republic of),Food Weight,1986,29
Ireland,Food Weight,1986,41
Israel,Food Weight,1986,40
Italy,Food Weight,1986,39
Jamaica,Food Weight,1986,35
Japan,Food Weight,1986,45
Jordan,Food Weight,1986,39
Kenya,Food Weight,1986,38
Kiribati,Food Weight,1986,19
Kuwait,Food Weight,1986,32
Lao People's Democratic Republic,Food Weight,1986,24
Lebanon,Food Weight,1986,39
Lesotho,Food Weight,1986,27
Liberia,Food Weight,1986,29
Libya,Food Weight,1986,32
Madagascar,Food Weight,1986,35
Malawi,Food Weight,1986,24
Malaysia,Food Weight,1986,42
Maldives,Food Weight,1986,19
Mali,Food Weight,1986,31
Malta,Food Weight,1986,36
Mauritania,Food Weight,1986,28
Mauritius,Food Weight,1986,34
Mexico,Food Weight,1986,40
Mongolia,Food Weight,1986,12
Morocco,Food Weight,1986,40
Mozambique,Food Weight,1986,38
Myanmar,Food Weight,1986,29
Namibia,Food Weight,1986,13
Nepal,Food Weight,1986,24
Netherlands,Food Weight,1986,42
New Caledonia,Food Weight,1986,29
New Zealand,Food Weight,1986,40
Nicaragua,Food Weight,1986,25
Niger,Food Weight,1986,25
Nigeria,Food Weight,1986,33
Norway,Food Weight,1986,38
Pakistan,Food Weight,1986,37
Panama,Food Weight,1986,36
Paraguay,Food Weight,1986,32
Peru,Food Weight,1986,38
Philippines,Food Weight,1986,33
Poland,Food Weight,1986,32
Portugal,Food Weight,1986,36
Republic of Korea,Food Weight,1986,33
Romania,Food Weight,1986,29
Rwanda,Food Weight,1986,24
Saint Kitts and Nevis,Food Weight,1986,37
Saint Lucia,Food Weight,1986,37
Saint Vincent and the Grenadines,Food Weight,1986,34
Samoa,Food Weight,1986,21
Sao Tome and Principe,Food Weight,1986,18
Saudi Arabia,Food Weight,1986,41
Senegal,Food Weight,1986,32
Seychelles,Food Weight,1986,35
Sierra Leone,Food Weight,1986,33
Solomon Islands,Food Weight,1986,26
South Africa,Food Weight,1986,43
Spain,Food Weight,1986,39
Sri Lanka,Food Weight,1986,35
Sudan (former),Food Weight,1986,35
Suriname,Food Weight,1986,31
Swaziland,Food Weight,1986,29
Sweden,Food Weight,1986,42
Switzerland,Food Weight,1986,43
Syrian Arab Republic,Food Weight,1986,35
Thailand,Food Weight,1986,32
Timor-Leste,Food Weight,1986,23
Togo,Food Weight,1986,34
Trinidad and Tobago,Food Weight,1986,38
Tunisia,Food Weight,1986,36
Turkey,Food Weight,1986,39
Uganda,Food Weight,1986,29
United Arab Emirates,Food Weight,1986,33
United Kingdom,Food Weight,1986,39
United Republic of Tanzania,Food Weight,1986,36
United States of America,Food Weight,1986,47
Uruguay,Food Weight,1986,35
USSR,Food Weight,1986,35
Vanuatu,Food Weight,1986,22
Venezuela (Bolivarian Republic of),Food Weight,1986,38
Viet Nam,Food Weight,1986,24
Yemen,Food Weight,1986,33
Yugoslav SFR,Food Weight,1986,34
Zambia,Food Weight,1986,25
Zimbabwe,Food Weight,1986,36
Albania,Food Weight,1987,21
Algeria,Food Weight,1987,30
Angola,Food Weight,1987,29
Antigua and Barbuda,Food Weight,1987,31
Argentina,Food Weight,1987,38
Australia,Food Weight,1987,44
Austria,Food Weight,1987,41
Bahamas,Food Weight,1987,34
Bangladesh,Food Weight,1987,32
Barbados,Food Weight,1987,44
Belgium-Luxembourg,Food Weight,1987,41
Belize,Food Weight,1987,29
Benin,Food Weight,1987,36
Bermuda,Food Weight,1987,26
Bolivia (Plurinational State of),Food Weight,1987,36
Botswana,Food Weight,1987,27
Brazil,Food Weight,1987,36
Brunei Darussalam,Food Weight,1987,41
Bulgaria,Food Weight,1987,33
Burkina Faso,Food Weight,1987,27
Burundi,Food Weight,1987,24
Cambodia,Food Weight,1987,23
Cameroon,Food Weight,1987,37
Canada,Food Weight,1987,44
Cape Verde,Food Weight,1987,30
Central African Republic,Food Weight,1987,30
Chad,Food Weight,1987,26
Chile,Food Weight,1987,35
China,Food Weight,1987,45
Colombia,Food Weight,1987,34
Comoros,Food Weight,1987,21
Congo,Food Weight,1987,33
Costa Rica,Food Weight,1987,31
C“te d'Ivoire,Food Weight,1987,39
Cuba,Food Weight,1987,29
Cyprus,Food Weight,1987,41
Czechoslovakia,Food Weight,1987,36
Democratic People's Republic of Korea,Food Weight,1987,24
Denmark,Food Weight,1987,41
Djibouti,Food Weight,1987,35
Dominica,Food Weight,1987,32
Dominican Republic,Food Weight,1987,37
Ecuador,Food Weight,1987,34
Egypt,Food Weight,1987,39
El Salvador,Food Weight,1987,31
Ethiopia PDR,Food Weight,1987,34
Fiji,Food Weight,1987,36
Finland,Food Weight,1987,38
France,Food Weight,1987,42
French Polynesia,Food Weight,1987,34
Gabon,Food Weight,1987,32
Gambia,Food Weight,1987,24
Germany,Food Weight,1987,43
Ghana,Food Weight,1987,28
Greece,Food Weight,1987,38
Grenada,Food Weight,1987,39
Guatemala,Food Weight,1987,35
Guinea,Food Weight,1987,32
Guinea-Bissau,Food Weight,1987,29
Guyana,Food Weight,1987,21
Haiti,Food Weight,1987,33
Honduras,Food Weight,1987,33
Hungary,Food Weight,1987,34
Iceland,Food Weight,1987,36
India,Food Weight,1987,42
Indonesia,Food Weight,1987,29
Iran (Islamic Republic of),Food Weight,1987,29
Ireland,Food Weight,1987,41
Israel,Food Weight,1987,39
Italy,Food Weight,1987,38
Jamaica,Food Weight,1987,34
Japan,Food Weight,1987,45
Jordan,Food Weight,1987,38
Kenya,Food Weight,1987,38
Kiribati,Food Weight,1987,20
Kuwait,Food Weight,1987,32
Lao People's Democratic Republic,Food Weight,1987,26
Lebanon,Food Weight,1987,39
Lesotho,Food Weight,1987,26
Liberia,Food Weight,1987,29
Libya,Food Weight,1987,33
Madagascar,Food Weight,1987,36
Malawi,Food Weight,1987,23
Malaysia,Food Weight,1987,42
Maldives,Food Weight,1987,19
Mali,Food Weight,1987,30
Malta,Food Weight,1987,37
Mauritania,Food Weight,1987,27
Mauritius,Food Weight,1987,35
Mexico,Food Weight,1987,41
Mongolia,Food Weight,1987,13
Morocco,Food Weight,1987,42
Mozambique,Food Weight,1987,37
Myanmar,Food Weight,1987,28
Namibia,Food Weight,1987,12
Nepal,Food Weight,1987,24
Netherlands,Food Weight,1987,41
New Caledonia,Food Weight,1987,29
New Zealand,Food Weight,1987,40
Nicaragua,Food Weight,1987,27
Niger,Food Weight,1987,25
Nigeria,Food Weight,1987,33
Norway,Food Weight,1987,38
Pakistan,Food Weight,1987,37
Panama,Food Weight,1987,34
Paraguay,Food Weight,1987,34
Peru,Food Weight,1987,38
Philippines,Food Weight,1987,34
Poland,Food Weight,1987,30
Portugal,Food Weight,1987,37
Republic of Korea,Food Weight,1987,35
Romania,Food Weight,1987,29
Rwanda,Food Weight,1987,25
Saint Kitts and Nevis,Food Weight,1987,38
Saint Lucia,Food Weight,1987,37
Saint Vincent and the Grenadines,Food Weight,1987,31
Samoa,Food Weight,1987,27
Sao Tome and Principe,Food Weight,1987,18
Saudi Arabia,Food Weight,1987,40
Senegal,Food Weight,1987,33
Seychelles,Food Weight,1987,36
Sierra Leone,Food Weight,1987,33
Solomon Islands,Food Weight,1987,25
South Africa,Food Weight,1987,42
Spain,Food Weight,1987,39
Sri Lanka,Food Weight,1987,34
Sudan (former),Food Weight,1987,34
Suriname,Food Weight,1987,30
Swaziland,Food Weight,1987,29
Sweden,Food Weight,1987,43
Switzerland,Food Weight,1987,43
Syrian Arab Republic,Food Weight,1987,35
Thailand,Food Weight,1987,34
Timor-Leste,Food Weight,1987,23
Togo,Food Weight,1987,35
Trinidad and Tobago,Food Weight,1987,38
Tunisia,Food Weight,1987,36
Turkey,Food Weight,1987,40
Uganda,Food Weight,1987,30
United Arab Emirates,Food Weight,1987,35
United Kingdom,Food Weight,1987,42
United Republic of Tanzania,Food Weight,1987,36
United States of America,Food Weight,1987,46
Uruguay,Food Weight,1987,34
USSR,Food Weight,1987,36
Vanuatu,Food Weight,1987,22
Venezuela (Bolivarian Republic of),Food Weight,1987,38
Viet Nam,Food Weight,1987,24
Yemen,Food Weight,1987,31
Yugoslav SFR,Food Weight,1987,35
Zambia,Food Weight,1987,26
Zimbabwe,Food Weight,1987,35
Albania,Food Weight,1988,22
Algeria,Food Weight,1988,32
Angola,Food Weight,1988,31
Antigua and Barbuda,Food Weight,1988,32
Argentina,Food Weight,1988,39
Australia,Food Weight,1988,42
Austria,Food Weight,1988,42
Bahamas,Food Weight,1988,35
Bangladesh,Food Weight,1988,35
Barbados,Food Weight,1988,41
Belgium-Luxembourg,Food Weight,1988,41
Belize,Food Weight,1988,29
Benin,Food Weight,1988,37
Bermuda,Food Weight,1988,26
Bolivia (Plurinational State of),Food Weight,1988,36
Botswana,Food Weight,1988,27
Brazil,Food Weight,1988,38
Brunei Darussalam,Food Weight,1988,44
Bulgaria,Food Weight,1988,36
Burkina Faso,Food Weight,1988,29
Burundi,Food Weight,1988,23
Cambodia,Food Weight,1988,23
Cameroon,Food Weight,1988,36
Canada,Food Weight,1988,47
Cape Verde,Food Weight,1988,31
Central African Republic,Food Weight,1988,31
Chad,Food Weight,1988,26
Chile,Food Weight,1988,35
China,Food Weight,1988,45
Colombia,Food Weight,1988,34
Comoros,Food Weight,1988,20
Congo,Food Weight,1988,30
Costa Rica,Food Weight,1988,32
C“te d'Ivoire,Food Weight,1988,39
Cuba,Food Weight,1988,29
Cyprus,Food Weight,1988,39
Czechoslovakia,Food Weight,1988,38
Democratic People's Republic of Korea,Food Weight,1988,23
Denmark,Food Weight,1988,41
Djibouti,Food Weight,1988,38
Dominica,Food Weight,1988,33
Dominican Republic,Food Weight,1988,37
Ecuador,Food Weight,1988,34
Egypt,Food Weight,1988,39
El Salvador,Food Weight,1988,32
Ethiopia PDR,Food Weight,1988,36
Fiji,Food Weight,1988,37
Finland,Food Weight,1988,37
France,Food Weight,1988,41
French Polynesia,Food Weight,1988,34
Gabon,Food Weight,1988,34
Gambia,Food Weight,1988,24
Germany,Food Weight,1988,42
Ghana,Food Weight,1988,28
Greece,Food Weight,1988,40
Grenada,Food Weight,1988,41
Guatemala,Food Weight,1988,35
Guinea,Food Weight,1988,33
Guinea-Bissau,Food Weight,1988,31
Guyana,Food Weight,1988,21
Haiti,Food Weight,1988,34
Honduras,Food Weight,1988,35
Hungary,Food Weight,1988,34
Iceland,Food Weight,1988,38
India,Food Weight,1988,41
Indonesia,Food Weight,1988,29
Iran (Islamic Republic of),Food Weight,1988,29
Ireland,Food Weight,1988,40
Israel,Food Weight,1988,43
Italy,Food Weight,1988,41
Jamaica,Food Weight,1988,38
Japan,Food Weight,1988,46
Jordan,Food Weight,1988,37
Kenya,Food Weight,1988,38
Kiribati,Food Weight,1988,20
Kuwait,Food Weight,1988,37
Lao People's Democratic Republic,Food Weight,1988,26
Lebanon,Food Weight,1988,41
Lesotho,Food Weight,1988,26
Liberia,Food Weight,1988,29
Libya,Food Weight,1988,34
Madagascar,Food Weight,1988,36
Malawi,Food Weight,1988,24
Malaysia,Food Weight,1988,42
Maldives,Food Weight,1988,17
Mali,Food Weight,1988,32
Malta,Food Weight,1988,40
Mauritania,Food Weight,1988,31
Mauritius,Food Weight,1988,33
Mexico,Food Weight,1988,40
Mongolia,Food Weight,1988,13
Morocco,Food Weight,1988,42
Mozambique,Food Weight,1988,37
Myanmar,Food Weight,1988,29
Namibia,Food Weight,1988,13
Nepal,Food Weight,1988,25
Netherlands,Food Weight,1988,42
New Caledonia,Food Weight,1988,32
New Zealand,Food Weight,1988,42
Nicaragua,Food Weight,1988,25
Niger,Food Weight,1988,27
Nigeria,Food Weight,1988,34
Norway,Food Weight,1988,39
Pakistan,Food Weight,1988,36
Panama,Food Weight,1988,32
Paraguay,Food Weight,1988,33
Peru,Food Weight,1988,38
Philippines,Food Weight,1988,34
Poland,Food Weight,1988,36
Portugal,Food Weight,1988,39
Republic of Korea,Food Weight,1988,36
Romania,Food Weight,1988,31
Rwanda,Food Weight,1988,23
Saint Kitts and Nevis,Food Weight,1988,36
Saint Lucia,Food Weight,1988,36
Saint Vincent and the Grenadines,Food Weight,1988,32
Samoa,Food Weight,1988,28
Sao Tome and Principe,Food Weight,1988,18
Saudi Arabia,Food Weight,1988,41
Senegal,Food Weight,1988,33
Seychelles,Food Weight,1988,37
Sierra Leone,Food Weight,1988,33
Solomon Islands,Food Weight,1988,25
South Africa,Food Weight,1988,42
Spain,Food Weight,1988,41
Sri Lanka,Food Weight,1988,34
Sudan (former),Food Weight,1988,35
Suriname,Food Weight,1988,32
Swaziland,Food Weight,1988,31
Sweden,Food Weight,1988,44
Switzerland,Food Weight,1988,44
Syrian Arab Republic,Food Weight,1988,35
Thailand,Food Weight,1988,35
Timor-Leste,Food Weight,1988,23
Togo,Food Weight,1988,36
Trinidad and Tobago,Food Weight,1988,39
Tunisia,Food Weight,1988,36
Turkey,Food Weight,1988,40
Uganda,Food Weight,1988,30
United Arab Emirates,Food Weight,1988,35
United Kingdom,Food Weight,1988,43
United Republic of Tanzania,Food Weight,1988,38
United States of America,Food Weight,1988,45
Uruguay,Food Weight,1988,35
USSR,Food Weight,1988,37
Vanuatu,Food Weight,1988,24
Venezuela (Bolivarian Republic of),Food Weight,1988,39
Viet Nam,Food Weight,1988,23
Yemen,Food Weight,1988,35
Yugoslav SFR,Food Weight,1988,37
Zambia,Food Weight,1988,25
Zimbabwe,Food Weight,1988,36
Albania,Food Weight,1989,22
Algeria,Food Weight,1989,32
Angola,Food Weight,1989,32
Antigua and Barbuda,Food Weight,1989,34
Argentina,Food Weight,1989,39
Australia,Food Weight,1989,44
Austria,Food Weight,1989,42
Bahamas,Food Weight,1989,35
Bangladesh,Food Weight,1989,33
Barbados,Food Weight,1989,42
Belgium-Luxembourg,Food Weight,1989,41
Belize,Food Weight,1989,36
Benin,Food Weight,1989,35
Bermuda,Food Weight,1989,27
Bolivia (Plurinational State of),Food Weight,1989,38
Botswana,Food Weight,1989,39
Brazil,Food Weight,1989,39
Brunei Darussalam,Food Weight,1989,41
Bulgaria,Food Weight,1989,35
Burkina Faso,Food Weight,1989,29
Burundi,Food Weight,1989,23
Cambodia,Food Weight,1989,23
Cameroon,Food Weight,1989,36
Canada,Food Weight,1989,47
Cape Verde,Food Weight,1989,30
Central African Republic,Food Weight,1989,31
Chad,Food Weight,1989,25
Chile,Food Weight,1989,35
China,Food Weight,1989,45
Colombia,Food Weight,1989,34
Comoros,Food Weight,1989,23
Congo,Food Weight,1989,29
Costa Rica,Food Weight,1989,33
C“te d'Ivoire,Food Weight,1989,38
Cuba,Food Weight,1989,29
Cyprus,Food Weight,1989,39
Czechoslovakia,Food Weight,1989,38
Democratic People's Republic of Korea,Food Weight,1989,25
Denmark,Food Weight,1989,41
Djibouti,Food Weight,1989,36
Dominica,Food Weight,1989,32
Dominican Republic,Food Weight,1989,38
Ecuador,Food Weight,1989,34
Egypt,Food Weight,1989,38
El Salvador,Food Weight,1989,32
Ethiopia PDR,Food Weight,1989,35
Fiji,Food Weight,1989,36
Finland,Food Weight,1989,38
France,Food Weight,1989,41
French Polynesia,Food Weight,1989,33
Gabon,Food Weight,1989,34
Gambia,Food Weight,1989,24
Germany,Food Weight,1989,42
Ghana,Food Weight,1989,28
Greece,Food Weight,1989,40
Grenada,Food Weight,1989,41
Guatemala,Food Weight,1989,36
Guinea,Food Weight,1989,34
Guinea-Bissau,Food Weight,1989,31
Guyana,Food Weight,1989,23
Haiti,Food Weight,1989,33
Honduras,Food Weight,1989,32
Hungary,Food Weight,1989,32
Iceland,Food Weight,1989,39
India,Food Weight,1989,42
Indonesia,Food Weight,1989,28
Iran (Islamic Republic of),Food Weight,1989,29
Ireland,Food Weight,1989,41
Israel,Food Weight,1989,42
Italy,Food Weight,1989,40
Jamaica,Food Weight,1989,38
Japan,Food Weight,1989,45
Jordan,Food Weight,1989,40
Kenya,Food Weight,1989,39
Kiribati,Food Weight,1989,20
Kuwait,Food Weight,1989,38
Lao People's Democratic Republic,Food Weight,1989,26
Lebanon,Food Weight,1989,41
Lesotho,Food Weight,1989,26
Liberia,Food Weight,1989,30
Libya,Food Weight,1989,34
Madagascar,Food Weight,1989,37
Malawi,Food Weight,1989,26
Malaysia,Food Weight,1989,44
Maldives,Food Weight,1989,38
Mali,Food Weight,1989,29
Malta,Food Weight,1989,39
Mauritania,Food Weight,1989,26
Mauritius,Food Weight,1989,35
Mexico,Food Weight,1989,40
Mongolia,Food Weight,1989,13
Morocco,Food Weight,1989,42
Mozambique,Food Weight,1989,36
Myanmar,Food Weight,1989,29
Namibia,Food Weight,1989,12
Nepal,Food Weight,1989,26
Netherlands,Food Weight,1989,42
New Caledonia,Food Weight,1989,33
New Zealand,Food Weight,1989,44
Nicaragua,Food Weight,1989,26
Niger,Food Weight,1989,25
Nigeria,Food Weight,1989,35
Norway,Food Weight,1989,39
Pakistan,Food Weight,1989,36
Panama,Food Weight,1989,35
Paraguay,Food Weight,1989,32
Peru,Food Weight,1989,38
Philippines,Food Weight,1989,34
Poland,Food Weight,1989,34
Portugal,Food Weight,1989,37
Republic of Korea,Food Weight,1989,37
Romania,Food Weight,1989,29
Rwanda,Food Weight,1989,24
Saint Kitts and Nevis,Food Weight,1989,36
Saint Lucia,Food Weight,1989,34
Saint Vincent and the Grenadines,Food Weight,1989,31
Samoa,Food Weight,1989,28
Sao Tome and Principe,Food Weight,1989,19
Saudi Arabia,Food Weight,1989,42
Senegal,Food Weight,1989,33
Seychelles,Food Weight,1989,37
Sierra Leone,Food Weight,1989,35
Solomon Islands,Food Weight,1989,25
South Africa,Food Weight,1989,43
Spain,Food Weight,1989,40
Sri Lanka,Food Weight,1989,34
Sudan (former),Food Weight,1989,35
Suriname,Food Weight,1989,32
Swaziland,Food Weight,1989,31
Sweden,Food Weight,1989,44
Switzerland,Food Weight,1989,44
Syrian Arab Republic,Food Weight,1989,34
Thailand,Food Weight,1989,35
