CountryName,Measurement,Year,Dominance
Egypt,Fat,1995,0.202020202
El Salvador,Fat,1995,0.334415584
Ethiopia PDR,Fat,1995,0.153278867
Fiji,Fat,1995,0.426443203
Finland,Fat,1995,0.344117647
France,Fat,1995,0.350533808
French Polynesia,Fat,1995,0.267748479
Gabon,Fat,1995,0.37012987
Gambia,Fat,1995,0.281904762
Germany,Fat,1995,0.359861592
Ghana,Fat,1995,0.338557994
Greece,Fat,1995,0.551155116
Grenada,Fat,1995,0.393162393
Guatemala,Fat,1995,0.417218543
Guinea,Fat,1995,0.353556485
Guinea-Bissau,Fat,1995,0.306418219
Guyana,Fat,1995,0.69924812
Haiti,Fat,1995,0.415525114
Honduras,Fat,1995,0.587939698
Hungary,Fat,1995,0.683856502
Iceland,Fat,1995,0.377358491
India,Fat,1995,0.177419355
Indonesia,Fat,1995,0.247282609
Iran (Islamic Republic of),Fat,1995,0.417536534
Ireland,Fat,1995,0.274226804
Israel,Fat,1995,0.355392157
Italy,Fat,1995,0.427295918
Jamaica,Fat,1995,0.43315508
Japan,Fat,1995,0.356846473
Jordan,Fat,1995,0.27037037
Kenya,Fat,1995,0.487804878
Kiribati,Fat,1995,0.871761658
Kuwait,Fat,1995,0.235632184
Lao People's Democratic Republic,Fat,1995,0.562043796
Lebanon,Fat,1995,0.435582822
Lesotho,Fat,1995,0.525
Liberia,Fat,1995,0.754318618
Libya,Fat,1995,0.382089552
Madagascar,Fat,1995,0.225609756
Malawi,Fat,1995,0.56779661
Malaysia,Fat,1995,0.55620155
Maldives,Fat,1995,0.597902098
Mali,Fat,1995,0.258160237
Malta,Fat,1995,0.284140969
Mauritania,Fat,1995,0.38
Mauritius,Fat,1995,0.535420099
Mexico,Fat,1995,0.286937901
Mongolia,Fat,1995,0.563380282
Morocco,Fat,1995,0.283549784
Mozambique,Fat,1995,0.249146758
Myanmar,Fat,1995,0.211143695
Namibia,Fat,1995,0.337837838
Nepal,Fat,1995,0.229571984
Netherlands,Fat,1995,0.427787934
New Caledonia,Fat,1995,0.297345133
New Zealand,Fat,1995,0.402640264
Nicaragua,Fat,1995,0.237726098
Niger,Fat,1995,0.349794239
Nigeria,Fat,1995,0.433009709
Norway,Fat,1995,0.622129436
Pakistan,Fat,1995,0.46031746
Panama,Fat,1995,0.739473684
Paraguay,Fat,1995,0.201257862
Peru,Fat,1995,0.31981982
Philippines,Fat,1995,0.471428571
Poland,Fat,1995,0.514851485
Portugal,Fat,1995,0.249569707
Republic of Korea,Fat,1995,0.336065574
Romania,Fat,1995,0.675287356
Rwanda,Fat,1995,0.248407643
Saint Kitts and Nevis,Fat,1995,0.366972477
Saint Lucia,Fat,1995,0.626943005
Saint Vincent and the Grenadines,Fat,1995,0.315315315
Samoa,Fat,1995,0.88667992
Sao Tome and Principe,Fat,1995,0.673357664
Saudi Arabia,Fat,1995,0.43487395
Senegal,Fat,1995,0.289568345
Seychelles,Fat,1995,0.267605634
Sierra Leone,Fat,1995,0.703508772
Solomon Islands,Fat,1995,0.805676856
South Africa,Fat,1995,0.457274827
Spain,Fat,1995,0.37470726
Sri Lanka,Fat,1995,0.840909091
Sudan (former),Fat,1995,0.283333333
Suriname,Fat,1995,0.569277108
Swaziland,Fat,1995,0.404347826
Sweden,Fat,1995,0.430088496
Switzerland,Fat,1995,0.257407407
Syrian Arab Republic,Fat,1995,0.267884323
Thailand,Fat,1995,0.278431373
Timor-Leste,Fat,1995,0.365853659
Togo,Fat,1995,0.298206278
Trinidad and Tobago,Fat,1995,0.526066351
Tunisia,Fat,1995,0.540247678
Turkey,Fat,1995,0.30994152
Uganda,Fat,1995,0.214285714
United Arab Emirates,Fat,1995,0.266932271
United Kingdom,Fat,1995,0.386554622
United Republic of Tanzania,Fat,1995,0.268867925
United States of America,Fat,1995,0.706666667
Uruguay,Fat,1995,0.482889734
USSR,Fat,1995,0.496189
Vanuatu,Fat,1995,0.665086888
Venezuela (Bolivarian Republic of),Fat,1995,0.307865169
Viet Nam,Fat,1995,0.326797386
Yemen,Fat,1995,0.539735099
Yugoslav SFR,Fat,1995,0.53344351
Zambia,Fat,1995,0.639423077
Zimbabwe,Fat,1995,0.369318182
Albania,Fat,1996,0.550898204
Algeria,Fat,1996,0.527196653
Angola,Fat,1996,0.389830508
Antigua and Barbuda,Fat,1996,0.35125448
Argentina,Fat,1996,0.666666667
Australia,Fat,1996,0.245901639
Austria,Fat,1996,0.322169059
Bahamas,Fat,1996,0.551136364
Bangladesh,Fat,1996,0.294117647
Barbados,Fat,1996,0.409482759
Belgium-Luxembourg,Fat,1996,0.195086705
Belize,Fat,1996,0.186666667
Benin,Fat,1996,0.341530055
Bermuda,Fat,1996,0.266519824
Bolivia (Plurinational State of),Fat,1996,0.361607143
Botswana,Fat,1996,0.305993691
Brazil,Fat,1996,0.730952381
Brunei Darussalam,Fat,1996,0.470430108
Bulgaria,Fat,1996,0.793187348
Burkina Faso,Fat,1996,0.386792453
Burundi,Fat,1996,0.235955056
Cambodia,Fat,1996,0.315068493
Cameroon,Fat,1996,0.392523364
Canada,Fat,1996,0.567385445
Cape Verde,Fat,1996,0.307328605
Central African Republic,Fat,1996,0.439716312
Chad,Fat,1996,0.615879828
Chile,Fat,1996,0.43258427
China,Fat,1996,0.18
Colombia,Fat,1996,0.409921671
Comoros,Fat,1996,0.777996071
Congo,Fat,1996,0.3825
Costa Rica,Fat,1996,0.453061224
C“te d'Ivoire,Fat,1996,0.629385965
Cuba,Fat,1996,0.371559633
Cyprus,Fat,1996,0.286738351
Czechoslovakia,Fat,1996,0.51170868
Democratic People's Republic of Korea,Fat,1996,0.417355372
Denmark,Fat,1996,0.353333333
Djibouti,Fat,1996,0.48
Dominica,Fat,1996,0.331578947
Dominican Republic,Fat,1996,0.503144654
Ecuador,Fat,1996,0.557986871
Egypt,Fat,1996,0.203166227
El Salvador,Fat,1996,0.335548173
Ethiopia PDR,Fat,1996,0.1499303
Fiji,Fat,1996,0.411439114
Finland,Fat,1996,0.35620915
France,Fat,1996,0.359116022
French Polynesia,Fat,1996,0.271825397
Gabon,Fat,1996,0.364485981
Gambia,Fat,1996,0.302912621
Germany,Fat,1996,0.345104334
Ghana,Fat,1996,0.272401434
Greece,Fat,1996,0.547413793
Grenada,Fat,1996,0.314977974
Guatemala,Fat,1996,0.445614035
Guinea,Fat,1996,0.375
Guinea-Bissau,Fat,1996,0.288056206
Guyana,Fat,1996,0.649180328
Haiti,Fat,1996,0.349344978
Honduras,Fat,1996,0.615183246
Hungary,Fat,1996,0.639908257
Iceland,Fat,1996,0.379204893
India,Fat,1996,0.176291793
Indonesia,Fat,1996,0.247933884
Iran (Islamic Republic of),Fat,1996,0.47845805
Ireland,Fat,1996,0.325443787
Israel,Fat,1996,0.394736842
Italy,Fat,1996,0.424903723
Jamaica,Fat,1996,0.488833747
Japan,Fat,1996,0.338461538
Jordan,Fat,1996,0.33976834
Kenya,Fat,1996,0.492401216
Kiribati,Fat,1996,0.875471698
Kuwait,Fat,1996,0.237354086
Lao People's Democratic Republic,Fat,1996,0.52027027
Lebanon,Fat,1996,0.393312102
Lesotho,Fat,1996,0.536885246
Liberia,Fat,1996,0.651600753
Libya,Fat,1996,0.387283237
Madagascar,Fat,1996,0.246666667
Malawi,Fat,1996,0.591743119
Malaysia,Fat,1996,0.534042553
Maldives,Fat,1996,0.543973941
Mali,Fat,1996,0.217391304
Malta,Fat,1996,0.347087379
Mauritania,Fat,1996,0.289537713
Mauritius,Fat,1996,0.632107023
Mexico,Fat,1996,0.258382643
Mongolia,Fat,1996,0.519480519
Morocco,Fat,1996,0.212264151
Mozambique,Fat,1996,0.244224422
Myanmar,Fat,1996,0.234421365
Namibia,Fat,1996,0.319018405
Nepal,Fat,1996,0.1875
Netherlands,Fat,1996,0.262376238
New Caledonia,Fat,1996,0.301444043
New Zealand,Fat,1996,0.366197183
Nicaragua,Fat,1996,0.212624585
Niger,Fat,1996,0.334661355
Nigeria,Fat,1996,0.403377111
Norway,Fat,1996,0.684848485
Pakistan,Fat,1996,0.37254902
Panama,Fat,1996,0.729468599
Paraguay,Fat,1996,0.375
Peru,Fat,1996,0.334782609
Philippines,Fat,1996,0.439252336
Poland,Fat,1996,0.482758621
Portugal,Fat,1996,0.260162602
Republic of Korea,Fat,1996,0.404938272
Romania,Fat,1996,0.690860215
Rwanda,Fat,1996,0.301724138
Saint Kitts and Nevis,Fat,1996,0.362586605
Saint Lucia,Fat,1996,0.654822335
Saint Vincent and the Grenadines,Fat,1996,0.330097087
Samoa,Fat,1996,0.879279279
Sao Tome and Principe,Fat,1996,0.665413534
Saudi Arabia,Fat,1996,0.423404255
Senegal,Fat,1996,0.266794626
Seychelles,Fat,1996,0.334128878
Sierra Leone,Fat,1996,0.719594595
Solomon Islands,Fat,1996,0.728971963
South Africa,Fat,1996,0.44988345
Spain,Fat,1996,0.36884307
Sri Lanka,Fat,1996,0.831908832
Sudan (former),Fat,1996,0.318051576
Suriname,Fat,1996,0.629943503
Swaziland,Fat,1996,0.37826087
Sweden,Fat,1996,0.476953908
Switzerland,Fat,1996,0.258007117
Syrian Arab Republic,Fat,1996,0.336941813
Thailand,Fat,1996,0.267924528
Timor-Leste,Fat,1996,0.365853659
Togo,Fat,1996,0.320843091
Trinidad and Tobago,Fat,1996,0.517241379
Tunisia,Fat,1996,0.43348281
Turkey,Fat,1996,0.276150628
Uganda,Fat,1996,0.208835341
United Arab Emirates,Fat,1996,0.295154185
United Kingdom,Fat,1996,0.372937294
United Republic of Tanzania,Fat,1996,0.260465116
United States of America,Fat,1996,0.703448276
Uruguay,Fat,1996,0.328767123
USSR,Fat,1996,0.521264772
Vanuatu,Fat,1996,0.636518771
Venezuela (Bolivarian Republic of),Fat,1996,0.504878049
Viet Nam,Fat,1996,0.34375
Yemen,Fat,1996,0.528301887
Yugoslav SFR,Fat,1996,0.527829755
Zambia,Fat,1996,0.546218487
Zimbabwe,Fat,1996,0.354395604
Albania,Fat,1997,0.527439024
Algeria,Fat,1997,0.494274809
Angola,Fat,1997,0.407942238
Antigua and Barbuda,Fat,1997,0.374125874
Argentina,Fat,1997,0.68618267
Australia,Fat,1997,0.266897747
Austria,Fat,1997,0.332247557
Bahamas,Fat,1997,0.588679245
Bangladesh,Fat,1997,0.421296296
Barbados,Fat,1997,0.500894454
Belgium-Luxembourg,Fat,1997,0.180115274
Belize,Fat,1997,0.186363636
Benin,Fat,1997,0.361878453
Bermuda,Fat,1997,0.306451613
Bolivia (Plurinational State of),Fat,1997,0.343347639
Botswana,Fat,1997,0.32
Brazil,Fat,1997,0.687782805
Brunei Darussalam,Fat,1997,0.422505308
Bulgaria,Fat,1997,0.78817734
Burkina Faso,Fat,1997,0.263414634
Burundi,Fat,1997,0.230769231
Cambodia,Fat,1997,0.328571429
Cameroon,Fat,1997,0.401215805
Canada,Fat,1997,0.594730238
Cape Verde,Fat,1997,0.336787565
Central African Republic,Fat,1997,0.43287037
Chad,Fat,1997,0.61423221
Chile,Fat,1997,0.358823529
China,Fat,1997,0.203278689
Colombia,Fat,1997,0.435695538
Comoros,Fat,1997,0.789046653
Congo,Fat,1997,0.330864198
Costa Rica,Fat,1997,0.430555556
C“te d'Ivoire,Fat,1997,0.618448637
Cuba,Fat,1997,0.349137931
Cyprus,Fat,1997,0.237521515
Czechoslovakia,Fat,1997,0.56108941
Democratic People's Republic of Korea,Fat,1997,0.400735294
Denmark,Fat,1997,0.214285714
Djibouti,Fat,1997,0.471774194
Dominica,Fat,1997,0.307317073
Dominican Republic,Fat,1997,0.528942116
Ecuador,Fat,1997,0.589130435
Egypt,Fat,1997,0.221311475
El Salvador,Fat,1997,0.325259516
Ethiopia PDR,Fat,1997,0.169103263
Fiji,Fat,1997,0.413857678
Finland,Fat,1997,0.603351955
France,Fat,1997,0.359430605
French Polynesia,Fat,1997,0.283924843
Gabon,Fat,1997,0.37012987
Gambia,Fat,1997,0.295221843
Germany,Fat,1997,0.283676704
Ghana,Fat,1997,0.327338129
Greece,Fat,1997,0.552401747
Grenada,Fat,1997,0.304157549
Guatemala,Fat,1997,0.387323944
Guinea,Fat,1997,0.366013072
Guinea-Bissau,Fat,1997,0.329238329
Guyana,Fat,1997,0.647058824
Haiti,Fat,1997,0.474576271
Honduras,Fat,1997,0.629976581
Hungary,Fat,1997,0.577777778
Iceland,Fat,1997,0.383522727
India,Fat,1997,0.178041543
Indonesia,Fat,1997,0.244117647
Iran (Islamic Republic of),Fat,1997,0.370288248
Ireland,Fat,1997,0.360281195
Israel,Fat,1997,0.388372093
Italy,Fat,1997,0.428393524
Jamaica,Fat,1997,0.508274232
Japan,Fat,1997,0.347091932
Jordan,Fat,1997,0.272413793
Kenya,Fat,1997,0.492211838
Kiribati,Fat,1997,0.870026525
Kuwait,Fat,1997,0.209982788
Lao People's Democratic Republic,Fat,1997,0.513157895
Lebanon,Fat,1997,0.319402985
Lesotho,Fat,1997,0.544715447
Liberia,Fat,1997,0.734219269
Libya,Fat,1997,0.415584416
Madagascar,Fat,1997,0.229813665
Malawi,Fat,1997,0.559471366
Malaysia,Fat,1997,0.533049041
Maldives,Fat,1997,0.564516129
Mali,Fat,1997,0.26446281
Malta,Fat,1997,0.194513716
Mauritania,Fat,1997,0.336088154
Mauritius,Fat,1997,0.578754579
Mexico,Fat,1997,0.262
Mongolia,Fat,1997,0.474358974
Morocco,Fat,1997,0.287553648
Mozambique,Fat,1997,0.252459016
Myanmar,Fat,1997,0.238938053
Namibia,Fat,1997,0.221649485
Nepal,Fat,1997,0.206477733
Netherlands,Fat,1997,0.431666667
New Caledonia,Fat,1997,0.291158537
New Zealand,Fat,1997,0.326530612
Nicaragua,Fat,1997,0.328767123
Niger,Fat,1997,0.36026936
Nigeria,Fat,1997,0.398886827
Norway,Fat,1997,0.476694915
Pakistan,Fat,1997,0.375757576
Panama,Fat,1997,0.714975845
Paraguay,Fat,1997,0.247648903
Peru,Fat,1997,0.346153846
Philippines,Fat,1997,0.417475728
Poland,Fat,1997,0.46097561
Portugal,Fat,1997,0.299319728
Republic of Korea,Fat,1997,0.442890443
Romania,Fat,1997,0.697058824
Rwanda,Fat,1997,0.306930693
Saint Kitts and Nevis,Fat,1997,0.382716049
Saint Lucia,Fat,1997,0.579908676
Saint Vincent and the Grenadines,Fat,1997,0.364902507
Samoa,Fat,1997,0.865771812
Sao Tome and Principe,Fat,1997,0.675889328
Saudi Arabia,Fat,1997,0.469667319
Senegal,Fat,1997,0.368421053
Seychelles,Fat,1997,0.287280702
Sierra Leone,Fat,1997,0.747474747
Solomon Islands,Fat,1997,0.725903614
South Africa,Fat,1997,0.452380952
Spain,Fat,1997,0.378718535
Sri Lanka,Fat,1997,0.828828829
Sudan (former),Fat,1997,0.346260388
Suriname,Fat,1997,0.622739018
Swaziland,Fat,1997,0.251724138
Sweden,Fat,1997,0.491557223
Switzerland,Fat,1997,0.249090909
Syrian Arab Republic,Fat,1997,0.350393701
Thailand,Fat,1997,0.265917603
Timor-Leste,Fat,1997,0.35625
Togo,Fat,1997,0.284615385
Trinidad and Tobago,Fat,1997,0.512761021
Tunisia,Fat,1997,0.389429764
Turkey,Fat,1997,0.272089762
Uganda,Fat,1997,0.227799228
United Arab Emirates,Fat,1997,0.264642082
United Kingdom,Fat,1997,0.387987013
United Republic of Tanzania,Fat,1997,0.221238938
United States of America,Fat,1997,0.697333333
Uruguay,Fat,1997,0.258536585
USSR,Fat,1997,0.505899812
Vanuatu,Fat,1997,0.668358714
Venezuela (Bolivarian Republic of),Fat,1997,0.476804124
Viet Nam,Fat,1997,0.326530612
Yemen,Fat,1997,0.505747126
Yugoslav SFR,Fat,1997,0.518961758
Zambia,Fat,1997,0.508403361
Zimbabwe,Fat,1997,0.345945946
Albania,Fat,1998,0.47752809
Algeria,Fat,1998,0.474103586
Angola,Fat,1998,0.390070922
Antigua and Barbuda,Fat,1998,0.386759582
Argentina,Fat,1998,0.661469933
Australia,Fat,1998,0.277280859
Austria,Fat,1998,0.279552716
Bahamas,Fat,1998,0.625
Bangladesh,Fat,1998,0.420664207
Barbados,Fat,1998,0.434298441
Belgium-Luxembourg,Fat,1998,0.223665224
Belize,Fat,1998,0.2
Benin,Fat,1998,0.333333333
Bermuda,Fat,1998,0.303097345
Bolivia (Plurinational State of),Fat,1998,0.270718232
Botswana,Fat,1998,0.3
Brazil,Fat,1998,0.682539683
Brunei Darussalam,Fat,1998,0.39
Bulgaria,Fat,1998,0.781181619
Burkina Faso,Fat,1998,0.361045131
Burundi,Fat,1998,0.224719101
Cambodia,Fat,1998,0.35
Cameroon,Fat,1998,0.422413793
Canada,Fat,1998,0.610696517
Cape Verde,Fat,1998,0.223404255
Central African Republic,Fat,1998,0.444174757
Chad,Fat,1998,0.589118199
Chile,Fat,1998,0.356932153
China,Fat,1998,0.183544304
Colombia,Fat,1998,0.461139896
Comoros,Fat,1998,0.849658314
Congo,Fat,1998,0.351010101
Costa Rica,Fat,1998,0.430656934
C“te d'Ivoire,Fat,1998,0.579418345
Cuba,Fat,1998,0.35059761
Cyprus,Fat,1998,0.181985294
Czechoslovakia,Fat,1998,0.553840058
Democratic People's Republic of Korea,Fat,1998,0.396694215
Denmark,Fat,1998,0.208469055
Djibouti,Fat,1998,0.461818182
Dominica,Fat,1998,0.31443299
Dominican Republic,Fat,1998,0.522504892
Ecuador,Fat,1998,0.634146341
Egypt,Fat,1998,0.232876712
El Salvador,Fat,1998,0.274096386
Ethiopia PDR,Fat,1998,0.179059154
Fiji,Fat,1998,0.413407821
Finland,Fat,1998,0.633802817
France,Fat,1998,0.350970018
French Polynesia,Fat,1998,0.278978389
Gabon,Fat,1998,0.3894081
Gambia,Fat,1998,0.25107604
Germany,Fat,1998,0.276872964
Ghana,Fat,1998,0.333333333
Greece,Fat,1998,0.560260586
Grenada,Fat,1998,0.286681716
Guatemala,Fat,1998,0.366666667
Guinea,Fat,1998,0.369803063
Guinea-Bissau,Fat,1998,0.367901235
Guyana,Fat,1998,0.636942675
Haiti,Fat,1998,0.451827243
Honduras,Fat,1998,0.631828979
Hungary,Fat,1998,0.679671458
Iceland,Fat,1998,0.385915493
India,Fat,1998,0.149681529
Indonesia,Fat,1998,0.268436578
Iran (Islamic Republic of),Fat,1998,0.318181818
Ireland,Fat,1998,0.310909091
Israel,Fat,1998,0.298454221
Italy,Fat,1998,0.428226779
Jamaica,Fat,1998,0.523255814
Japan,Fat,1998,0.352165725
Jordan,Fat,1998,0.245704467
Kenya,Fat,1998,0.470031546
Kiribati,Fat,1998,0.844871795
Kuwait,Fat,1998,0.228571429
Lao People's Democratic Republic,Fat,1998,0.5
Lebanon,Fat,1998,0.330935252
Lesotho,Fat,1998,0.550607287
Liberia,Fat,1998,0.729090909
Libya,Fat,1998,0.430962343
Madagascar,Fat,1998,0.241830065
Malawi,Fat,1998,0.533333333
Malaysia,Fat,1998,0.518737673
Maldives,Fat,1998,0.570570571
Mali,Fat,1998,0.253521127
Malta,Fat,1998,0.236533958
Mauritania,Fat,1998,0.415041783
Mauritius,Fat,1998,0.711185309
Mexico,Fat,1998,0.278350515
Mongolia,Fat,1998,0.480519481
Morocco,Fat,1998,0.237288136
Mozambique,Fat,1998,0.251677852
Myanmar,Fat,1998,0.205970149
Namibia,Fat,1998,0.289719626
Nepal,Fat,1998,0.25
Netherlands,Fat,1998,0.285486443
New Caledonia,Fat,1998,0.314009662
New Zealand,Fat,1998,0.519444444
Nicaragua,Fat,1998,0.274143302
Niger,Fat,1998,0.283154122
Nigeria,Fat,1998,0.400365631
Norway,Fat,1998,0.666666667
Pakistan,Fat,1998,0.39941691
Panama,Fat,1998,0.665083135
Paraguay,Fat,1998,0.181008902
Peru,Fat,1998,0.354978355
Philippines,Fat,1998,0.445544554
Poland,Fat,1998,0.346246973
Portugal,Fat,1998,0.256183746
Republic of Korea,Fat,1998,0.457142857
Romania,Fat,1998,0.666666667
Rwanda,Fat,1998,0.309090909
Saint Kitts and Nevis,Fat,1998,0.41191067
Saint Lucia,Fat,1998,0.652173913
Saint Vincent and the Grenadines,Fat,1998,0.217142857
Samoa,Fat,1998,0.856697819
Sao Tome and Principe,Fat,1998,0.682692308
Saudi Arabia,Fat,1998,0.47027027
Senegal,Fat,1998,0.50779896
Seychelles,Fat,1998,0.288990826
Sierra Leone,Fat,1998,0.684630739
Solomon Islands,Fat,1998,0.718023256
South Africa,Fat,1998,0.459016393
Spain,Fat,1998,0.364955357
Sri Lanka,Fat,1998,0.837988827
Sudan (former),Fat,1998,0.374025974
Suriname,Fat,1998,0.691764706
Swaziland,Fat,1998,0.290196078
Sweden,Fat,1998,0.501066098
Switzerland,Fat,1998,0.255244755
Syrian Arab Republic,Fat,1998,0.323446328
Thailand,Fat,1998,0.262589928
Timor-Leste,Fat,1998,0.314814815
Togo,Fat,1998,0.310810811
Trinidad and Tobago,Fat,1998,0.517564403
Tunisia,Fat,1998,0.430463576
Turkey,Fat,1998,0.273391813
Uganda,Fat,1998,0.24691358
United Arab Emirates,Fat,1998,0.259681093
United Kingdom,Fat,1998,0.420792079
United Republic of Tanzania,Fat,1998,0.242424242
United States of America,Fat,1998,0.689473684
Uruguay,Fat,1998,0.23943662
USSR,Fat,1998,0.526369555
Vanuatu,Fat,1998,0.668325041
Venezuela (Bolivarian Republic of),Fat,1998,0.526829268
Viet Nam,Fat,1998,0.303571429
Yemen,Fat,1998,0.534545455
Yugoslav SFR,Fat,1998,0.536861829
Zambia,Fat,1998,0.538116592
Zimbabwe,Fat,1998,0.355191257
Albania,Fat,1999,0.512820513
Algeria,Fat,1999,0.538461538
Angola,Fat,1999,0.377224199
Antigua and Barbuda,Fat,1999,0.360128617
Argentina,Fat,1999,0.656455142
Australia,Fat,1999,0.268174475
Austria,Fat,1999,0.258461538
Bahamas,Fat,1999,0.541516245
Bangladesh,Fat,1999,0.257425743
Barbados,Fat,1999,0.400852878
Belgium-Luxembourg,Fat,1999,0.218077475
Belize,Fat,1999,0.21025641
Benin,Fat,1999,0.318766067
Bermuda,Fat,1999,0.335632184
Bolivia (Plurinational State of),Fat,1999,0.263736264
Botswana,Fat,1999,0.36809816
Brazil,Fat,1999,0.720306513
Brunei Darussalam,Fat,1999,0.427083333
Bulgaria,Fat,1999,0.77510917
Burkina Faso,Fat,1999,0.338862559
Burundi,Fat,1999,0.24691358
Cambodia,Fat,1999,0.333333333
Cameroon,Fat,1999,0.426630435
Canada,Fat,1999,0.554980595
Cape Verde,Fat,1999,0.262195122
Central African Republic,Fat,1999,0.456289979
Chad,Fat,1999,0.655045872
Chile,Fat,1999,0.368876081
China,Fat,1999,0.181528662
Colombia,Fat,1999,0.457070707
Comoros,Fat,1999,0.846501129
Congo,Fat,1999,0.367483296
Costa Rica,Fat,1999,0.424757282
C“te d'Ivoire,Fat,1999,0.568669528
Cuba,Fat,1999,0.324894515
Cyprus,Fat,1999,0.181996086
Czechoslovakia,Fat,1999,0.542008611
Democratic People's Republic of Korea,Fat,1999,0.378995434
Denmark,Fat,1999,0.32247557
Djibouti,Fat,1999,0.505454545
Dominica,Fat,1999,0.308860759
Dominican Republic,Fat,1999,0.536764706
Ecuador,Fat,1999,0.602536998
Egypt,Fat,1999,0.227882038
El Salvador,Fat,1999,0.260479042
Ethiopia PDR,Fat,1999,0.166113644
Fiji,Fat,1999,0.400763359
Finland,Fat,1999,0.552112676
France,Fat,1999,0.346153846
French Polynesia,Fat,1999,0.333333333
Gabon,Fat,1999,0.332439678
Gambia,Fat,1999,0.249226006
Germany,Fat,1999,0.225969646
Ghana,Fat,1999,0.359133127
Greece,Fat,1999,0.557413601
Grenada,Fat,1999,0.28372093
Guatemala,Fat,1999,0.333333333
Guinea,Fat,1999,0.381632653
Guinea-Bissau,Fat,1999,0.342710997
Guyana,Fat,1999,0.603658537
Haiti,Fat,1999,0.433333333
Honduras,Fat,1999,0.625581395
Hungary,Fat,1999,0.470167064
Iceland,Fat,1999,0.382585752
India,Fat,1999,0.177710843
Indonesia,Fat,1999,0.244318182
Iran (Islamic Republic of),Fat,1999,0.406976744
Ireland,Fat,1999,0.450819672
Israel,Fat,1999,0.309608541
Italy,Fat,1999,0.413673233
Jamaica,Fat,1999,0.561797753
Japan,Fat,1999,0.365348399
Jordan,Fat,1999,0.241308793
Kenya,Fat,1999,0.494047619
Kiribati,Fat,1999,0.84306096
Kuwait,Fat,1999,0.28314239
Lao People's Democratic Republic,Fat,1999,0.533333333
Lebanon,Fat,1999,0.351826793
Lesotho,Fat,1999,0.55785124
Liberia,Fat,1999,0.703773585
Libya,Fat,1999,0.450662739
Madagascar,Fat,1999,0.232704403
Malawi,Fat,1999,0.5375
Malaysia,Fat,1999,0.496376812
Maldives,Fat,1999,0.582582583
Mali,Fat,1999,0.230088496
Malta,Fat,1999,0.169950739
Mauritania,Fat,1999,0.281622912
Mauritius,Fat,1999,0.584670232
Mexico,Fat,1999,0.323725055
Mongolia,Fat,1999,0.420454545
Morocco,Fat,1999,0.25
Mozambique,Fat,1999,0.267100977
Myanmar,Fat,1999,0.210526316
Namibia,Fat,1999,0.298578199
Nepal,Fat,1999,0.248148148
