ItemName,CountryName,ElementName,UnitName,20092011Average
Tea,Serbia,Protein,g/capita/day,0
Tea,Sierra Leone,Fat,g/capita/day,0
Tea,Sierra Leone,Calories,kcal/capita/day,0
Tea,Sierra Leone,Food Weight,g/capita/day,0
Tea,Sierra Leone,Protein,g/capita/day,0
Tea,Slovakia,Fat,g/capita/day,0
Tea,Slovakia,Calories,kcal/capita/day,0
Tea,Slovakia,Food Weight,g/capita/day,0.333333333
Tea,Slovakia,Protein,g/capita/day,0.033333333
Tea,Slovenia,Fat,g/capita/day,0
Tea,Slovenia,Calories,kcal/capita/day,0
Tea,Slovenia,Food Weight,g/capita/day,0.333333333
Tea,Slovenia,Protein,g/capita/day,0
Tea,Solomon Islands,Fat,g/capita/day,0
Tea,Solomon Islands,Calories,kcal/capita/day,0
Tea,Solomon Islands,Food Weight,g/capita/day,0.333333333
Tea,Solomon Islands,Protein,g/capita/day,0.033333333
Tea,Somalia,Fat,g/capita/day,0
Tea,Somalia,Calories,kcal/capita/day,0
Tea,Somalia,Food Weight,g/capita/day,1
Tea,Somalia,Protein,g/capita/day,0.1
Tea,South Africa,Fat,g/capita/day,0
Tea,South Africa,Calories,kcal/capita/day,0.666666667
Tea,South Africa,Food Weight,g/capita/day,1
Tea,South Africa,Protein,g/capita/day,0.1
Tea,Spain,Fat,g/capita/day,0
Tea,Spain,Calories,kcal/capita/day,0
Tea,Spain,Food Weight,g/capita/day,0
Tea,Spain,Protein,g/capita/day,0
Tea,Sri Lanka,Fat,g/capita/day,0
Tea,Sri Lanka,Calories,kcal/capita/day,1.333333333
Tea,Sri Lanka,Food Weight,g/capita/day,2.333333333
Tea,Sri Lanka,Protein,g/capita/day,0.233333333
Tea,Sudan (former),Fat,g/capita/day,0
Tea,Sudan (former),Calories,kcal/capita/day,1
Tea,Sudan (former),Food Weight,g/capita/day,1.666666667
Tea,Sudan (former),Protein,g/capita/day,0.166666667
Tea,Suriname,Fat,g/capita/day,0
Tea,Suriname,Calories,kcal/capita/day,1
Tea,Suriname,Food Weight,g/capita/day,1.333333333
Tea,Suriname,Protein,g/capita/day,0.133333333
Tea,Swaziland,Fat,g/capita/day,0
Tea,Swaziland,Calories,kcal/capita/day,0.666666667
Tea,Swaziland,Food Weight,g/capita/day,1.333333333
Tea,Swaziland,Protein,g/capita/day,0.133333333
Tea,Sweden,Fat,g/capita/day,0
Tea,Sweden,Calories,kcal/capita/day,0
Tea,Sweden,Food Weight,g/capita/day,1
Tea,Sweden,Protein,g/capita/day,0.1
Tea,Switzerland,Fat,g/capita/day,0
Tea,Switzerland,Calories,kcal/capita/day,0
Tea,Switzerland,Food Weight,g/capita/day,1
Tea,Switzerland,Protein,g/capita/day,0.1
Tea,Syrian Arab Republic,Fat,g/capita/day,0
Tea,Syrian Arab Republic,Calories,kcal/capita/day,3
Tea,Syrian Arab Republic,Food Weight,g/capita/day,7
Tea,Syrian Arab Republic,Protein,g/capita/day,0.7
Tea,Tajikistan,Fat,g/capita/day,0
Tea,Tajikistan,Calories,kcal/capita/day,1
Tea,Tajikistan,Food Weight,g/capita/day,2
Tea,Tajikistan,Protein,g/capita/day,0.2
Tea,Thailand,Fat,g/capita/day,0
Tea,Thailand,Calories,kcal/capita/day,1
Tea,Thailand,Food Weight,g/capita/day,3
Tea,Thailand,Protein,g/capita/day,0.3
Tea,The former Yugoslav Republic of Macedonia,Fat,g/capita/day,0
Tea,The former Yugoslav Republic of Macedonia,Calories,kcal/capita/day,0
Tea,The former Yugoslav Republic of Macedonia,Food Weight,g/capita/day,1
Tea,The former Yugoslav Republic of Macedonia,Protein,g/capita/day,0.1
Tea,Timor-Leste,Fat,g/capita/day,0
Tea,Timor-Leste,Calories,kcal/capita/day,0
Tea,Timor-Leste,Food Weight,g/capita/day,0
Tea,Timor-Leste,Protein,g/capita/day,0
Tea,Togo,Fat,g/capita/day,0
Tea,Togo,Calories,kcal/capita/day,0
Tea,Togo,Food Weight,g/capita/day,0
Tea,Togo,Protein,g/capita/day,0
Tea,Trinidad and Tobago,Fat,g/capita/day,0
Tea,Trinidad and Tobago,Calories,kcal/capita/day,0
Tea,Trinidad and Tobago,Food Weight,g/capita/day,1
Tea,Trinidad and Tobago,Protein,g/capita/day,0.066666667
Tea,Tunisia,Fat,g/capita/day,0
Tea,Tunisia,Calories,kcal/capita/day,1
Tea,Tunisia,Food Weight,g/capita/day,2.666666667
Tea,Tunisia,Protein,g/capita/day,0.266666667
Tea,Turkey,Fat,g/capita/day,0
Tea,Turkey,Calories,kcal/capita/day,3.333333333
Tea,Turkey,Food Weight,g/capita/day,8.666666667
Tea,Turkey,Protein,g/capita/day,0.866666667
Tea,Turkmenistan,Fat,g/capita/day,0
Tea,Turkmenistan,Calories,kcal/capita/day,1
Tea,Turkmenistan,Food Weight,g/capita/day,2.333333333
Tea,Turkmenistan,Protein,g/capita/day,0.233333333
Tea,Uganda,Fat,g/capita/day,0
Tea,Uganda,Calories,kcal/capita/day,0
Tea,Uganda,Food Weight,g/capita/day,0
Tea,Uganda,Protein,g/capita/day,0
Tea,Ukraine,Fat,g/capita/day,0
Tea,Ukraine,Calories,kcal/capita/day,0.666666667
Tea,Ukraine,Food Weight,g/capita/day,1.666666667
Tea,Ukraine,Protein,g/capita/day,0.166666667
Tea,United Arab Emirates,Fat,g/capita/day,0
Tea,United Arab Emirates,Calories,kcal/capita/day,1
Tea,United Arab Emirates,Food Weight,g/capita/day,2.333333333
Tea,United Arab Emirates,Protein,g/capita/day,0.233333333
Tea,United Kingdom,Fat,g/capita/day,0
Tea,United Kingdom,Calories,kcal/capita/day,2
Tea,United Kingdom,Food Weight,g/capita/day,5.333333333
Tea,United Kingdom,Protein,g/capita/day,0.533333333
Tea,United Republic of Tanzania,Fat,g/capita/day,0
Tea,United Republic of Tanzania,Calories,kcal/capita/day,0
Tea,United Republic of Tanzania,Food Weight,g/capita/day,0
Tea,United Republic of Tanzania,Protein,g/capita/day,0
Tea,United States of America,Fat,g/capita/day,0
Tea,United States of America,Calories,kcal/capita/day,0
Tea,United States of America,Food Weight,g/capita/day,1
Tea,United States of America,Protein,g/capita/day,0.1
Tea,Uruguay,Fat,g/capita/day,0
Tea,Uruguay,Calories,kcal/capita/day,10.33333333
Tea,Uruguay,Food Weight,g/capita/day,25.33333333
Tea,Uruguay,Protein,g/capita/day,2.533333333
Tea,Uzbekistan,Fat,g/capita/day,0
Tea,Uzbekistan,Calories,kcal/capita/day,1
Tea,Uzbekistan,Food Weight,g/capita/day,2
Tea,Uzbekistan,Protein,g/capita/day,0.2
Tea,Vanuatu,Fat,g/capita/day,0
Tea,Vanuatu,Calories,kcal/capita/day,0
Tea,Vanuatu,Food Weight,g/capita/day,0.333333333
Tea,Vanuatu,Protein,g/capita/day,0.066666667
Tea,Venezuela (Bolivarian Republic of),Fat,g/capita/day,0
Tea,Venezuela (Bolivarian Republic of),Calories,kcal/capita/day,0
Tea,Venezuela (Bolivarian Republic of),Food Weight,g/capita/day,0
Tea,Venezuela (Bolivarian Republic of),Protein,g/capita/day,0
Tea,Viet Nam,Fat,g/capita/day,0
Tea,Viet Nam,Calories,kcal/capita/day,1
Tea,Viet Nam,Food Weight,g/capita/day,2
Tea,Viet Nam,Protein,g/capita/day,0.2
Tea,Yemen,Fat,g/capita/day,0
Tea,Yemen,Calories,kcal/capita/day,1
Tea,Yemen,Food Weight,g/capita/day,2
Tea,Yemen,Protein,g/capita/day,0.2
Tea,Zambia,Fat,g/capita/day,0
Tea,Zambia,Calories,kcal/capita/day,0
Tea,Zambia,Food Weight,g/capita/day,0
Tea,Zambia,Protein,g/capita/day,0
Tea,Zimbabwe,Fat,g/capita/day,0
Tea,Zimbabwe,Calories,kcal/capita/day,1.333333333
Tea,Zimbabwe,Food Weight,g/capita/day,2.333333333
Tea,Zimbabwe,Protein,g/capita/day,0.266666667
Tomatoes,Afghanistan,Fat,g/capita/day,0
Tomatoes,Afghanistan,Calories,kcal/capita/day,0
Tomatoes,Afghanistan,Food Weight,g/capita/day,0
Tomatoes,Afghanistan,Protein,g/capita/day,0
Tomatoes,Albania,Fat,g/capita/day,0.3
Tomatoes,Albania,Calories,kcal/capita/day,26
Tomatoes,Albania,Food Weight,g/capita/day,147
Tomatoes,Albania,Protein,g/capita/day,1.233333333
Tomatoes,Algeria,Fat,g/capita/day,0.133333333
Tomatoes,Algeria,Calories,kcal/capita/day,13.33333333
Tomatoes,Algeria,Food Weight,g/capita/day,60
Tomatoes,Algeria,Protein,g/capita/day,0.633333333
Tomatoes,Angola,Fat,g/capita/day,0
Tomatoes,Angola,Calories,kcal/capita/day,2.666666667
Tomatoes,Angola,Food Weight,g/capita/day,11
Tomatoes,Angola,Protein,g/capita/day,0.1
Tomatoes,Antigua and Barbuda,Fat,g/capita/day,0.1
Tomatoes,Antigua and Barbuda,Calories,kcal/capita/day,7.333333333
Tomatoes,Antigua and Barbuda,Food Weight,g/capita/day,31.33333333
Tomatoes,Antigua and Barbuda,Protein,g/capita/day,0.3
Tomatoes,Argentina,Fat,g/capita/day,0.1
Tomatoes,Argentina,Calories,kcal/capita/day,9.666666667
Tomatoes,Argentina,Food Weight,g/capita/day,45
Tomatoes,Argentina,Protein,g/capita/day,0.4
Tomatoes,Armenia,Fat,g/capita/day,0.5
Tomatoes,Armenia,Calories,kcal/capita/day,41.33333333
Tomatoes,Armenia,Food Weight,g/capita/day,231.6666667
Tomatoes,Armenia,Protein,g/capita/day,1.933333333
Tomatoes,Australia,Fat,g/capita/day,0.166666667
Tomatoes,Australia,Calories,kcal/capita/day,13.33333333
Tomatoes,Australia,Food Weight,g/capita/day,72
Tomatoes,Australia,Protein,g/capita/day,0.633333333
Tomatoes,Austria,Fat,g/capita/day,0.1
Tomatoes,Austria,Calories,kcal/capita/day,10.33333333
Tomatoes,Austria,Food Weight,g/capita/day,49
Tomatoes,Austria,Protein,g/capita/day,0.466666667
Tomatoes,Azerbaijan,Fat,g/capita/day,0.266666667
Tomatoes,Azerbaijan,Calories,kcal/capita/day,21
Tomatoes,Azerbaijan,Food Weight,g/capita/day,121.6666667
Tomatoes,Azerbaijan,Protein,g/capita/day,0.966666667
Tomatoes,Bahamas,Fat,g/capita/day,0.1
Tomatoes,Bahamas,Calories,kcal/capita/day,11
Tomatoes,Bahamas,Food Weight,g/capita/day,57
Tomatoes,Bahamas,Protein,g/capita/day,0.533333333
Tomatoes,Bangladesh,Fat,g/capita/day,0
Tomatoes,Bangladesh,Calories,kcal/capita/day,1
Tomatoes,Bangladesh,Food Weight,g/capita/day,3.333333333
Tomatoes,Bangladesh,Protein,g/capita/day,0.033333333
Tomatoes,Barbados,Fat,g/capita/day,0
Tomatoes,Barbados,Calories,kcal/capita/day,3
Tomatoes,Barbados,Food Weight,g/capita/day,13
Tomatoes,Barbados,Protein,g/capita/day,0.1
Tomatoes,Belarus,Fat,g/capita/day,0.166666667
Tomatoes,Belarus,Calories,kcal/capita/day,13.66666667
Tomatoes,Belarus,Food Weight,g/capita/day,75.66666667
Tomatoes,Belarus,Protein,g/capita/day,0.666666667
Tomatoes,Belgium,Fat,g/capita/day,0.2
Tomatoes,Belgium,Calories,kcal/capita/day,15.33333333
Tomatoes,Belgium,Food Weight,g/capita/day,74.33333333
Tomatoes,Belgium,Protein,g/capita/day,0.7
Tomatoes,Belize,Fat,g/capita/day,0
Tomatoes,Belize,Calories,kcal/capita/day,2
Tomatoes,Belize,Food Weight,g/capita/day,9.666666667
Tomatoes,Belize,Protein,g/capita/day,0.1
Tomatoes,Benin,Fat,g/capita/day,0.133333333
Tomatoes,Benin,Calories,kcal/capita/day,13.33333333
Tomatoes,Benin,Food Weight,g/capita/day,62.33333333
Tomatoes,Benin,Protein,g/capita/day,0.633333333
Tomatoes,Bermuda,Fat,g/capita/day,0
Tomatoes,Bermuda,Calories,kcal/capita/day,1
Tomatoes,Bermuda,Food Weight,g/capita/day,6
Tomatoes,Bermuda,Protein,g/capita/day,0
Tomatoes,Bolivia (Plurinational State of),Fat,g/capita/day,0
Tomatoes,Bolivia (Plurinational State of),Calories,kcal/capita/day,3
Tomatoes,Bolivia (Plurinational State of),Food Weight,g/capita/day,14.33333333
Tomatoes,Bolivia (Plurinational State of),Protein,g/capita/day,0.1
Tomatoes,Bosnia and Herzegovina,Fat,g/capita/day,0.1
Tomatoes,Bosnia and Herzegovina,Calories,kcal/capita/day,7.666666667
Tomatoes,Bosnia and Herzegovina,Food Weight,g/capita/day,44
Tomatoes,Bosnia and Herzegovina,Protein,g/capita/day,0.4
Tomatoes,Botswana,Fat,g/capita/day,0
Tomatoes,Botswana,Calories,kcal/capita/day,1
Tomatoes,Botswana,Food Weight,g/capita/day,6.666666667
Tomatoes,Botswana,Protein,g/capita/day,0.066666667
Tomatoes,Brazil,Fat,g/capita/day,0.2
Tomatoes,Brazil,Calories,kcal/capita/day,12
Tomatoes,Brazil,Food Weight,g/capita/day,54.66666667
Tomatoes,Brazil,Protein,g/capita/day,0.5
Tomatoes,Brunei Darussalam,Fat,g/capita/day,0
Tomatoes,Brunei Darussalam,Calories,kcal/capita/day,1
Tomatoes,Brunei Darussalam,Food Weight,g/capita/day,4
Tomatoes,Brunei Darussalam,Protein,g/capita/day,0.066666667
Tomatoes,Bulgaria,Fat,g/capita/day,0.1
Tomatoes,Bulgaria,Calories,kcal/capita/day,10.66666667
Tomatoes,Bulgaria,Food Weight,g/capita/day,58
Tomatoes,Bulgaria,Protein,g/capita/day,0.566666667
Tomatoes,Burkina Faso,Fat,g/capita/day,0
Tomatoes,Burkina Faso,Calories,kcal/capita/day,1
Tomatoes,Burkina Faso,Food Weight,g/capita/day,4
Tomatoes,Burkina Faso,Protein,g/capita/day,0.033333333
Tomatoes,Cabo Verde,Fat,g/capita/day,0.2
Tomatoes,Cabo Verde,Calories,kcal/capita/day,17.33333333
Tomatoes,Cabo Verde,Food Weight,g/capita/day,84
Tomatoes,Cabo Verde,Protein,g/capita/day,0.833333333
Tomatoes,Cambodia,Fat,g/capita/day,0
Tomatoes,Cambodia,Calories,kcal/capita/day,0
Tomatoes,Cambodia,Food Weight,g/capita/day,0
Tomatoes,Cambodia,Protein,g/capita/day,0
Tomatoes,Cameroon,Fat,g/capita/day,0.2
Tomatoes,Cameroon,Calories,kcal/capita/day,18.66666667
Tomatoes,Cameroon,Food Weight,g/capita/day,93.66666667
Tomatoes,Cameroon,Protein,g/capita/day,0.933333333
Tomatoes,Canada,Fat,g/capita/day,0.1
Tomatoes,Canada,Calories,kcal/capita/day,11.33333333
Tomatoes,Canada,Food Weight,g/capita/day,57.33333333
Tomatoes,Canada,Protein,g/capita/day,0.5
Tomatoes,Central African Republic,Fat,g/capita/day,0
Tomatoes,Central African Republic,Calories,kcal/capita/day,0
Tomatoes,Central African Republic,Food Weight,g/capita/day,0.666666667
Tomatoes,Central African Republic,Protein,g/capita/day,0
Tomatoes,Chad,Fat,g/capita/day,0
Tomatoes,Chad,Calories,kcal/capita/day,0
Tomatoes,Chad,Food Weight,g/capita/day,0
Tomatoes,Chad,Protein,g/capita/day,0
Tomatoes,Chile,Fat,g/capita/day,0.033333333
Tomatoes,Chile,Calories,kcal/capita/day,3.333333333
Tomatoes,Chile,Food Weight,g/capita/day,17.66666667
Tomatoes,Chile,Protein,g/capita/day,0.133333333
Tomatoes,"China, Hong Kong SAR",Fat,g/capita/day,0
Tomatoes,"China, Hong Kong SAR",Calories,kcal/capita/day,2
Tomatoes,"China, Hong Kong SAR",Food Weight,g/capita/day,7.666666667
Tomatoes,"China, Hong Kong SAR",Protein,g/capita/day,0.1
Tomatoes,"China, Macao SAR",Fat,g/capita/day,0
Tomatoes,"China, Macao SAR",Calories,kcal/capita/day,3
Tomatoes,"China, Macao SAR",Food Weight,g/capita/day,14.66666667
Tomatoes,"China, Macao SAR",Protein,g/capita/day,0.133333333
Tomatoes,"China, mainland",Fat,g/capita/day,0.2
Tomatoes,"China, mainland",Calories,kcal/capita/day,15
Tomatoes,"China, mainland",Food Weight,g/capita/day,79.66666667
Tomatoes,"China, mainland",Protein,g/capita/day,0.9
Tomatoes,"China, Taiwan Province of",Fat,g/capita/day,0
Tomatoes,"China, Taiwan Province of",Calories,kcal/capita/day,3.333333333
Tomatoes,"China, Taiwan Province of",Food Weight,g/capita/day,14.33333333
Tomatoes,"China, Taiwan Province of",Protein,g/capita/day,0.166666667
Tomatoes,Colombia,Fat,g/capita/day,0.1
Tomatoes,Colombia,Calories,kcal/capita/day,7.333333333
Tomatoes,Colombia,Food Weight,g/capita/day,33.33333333
Tomatoes,Colombia,Protein,g/capita/day,0.3
Tomatoes,Congo,Fat,g/capita/day,0
Tomatoes,Congo,Calories,kcal/capita/day,2
Tomatoes,Congo,Food Weight,g/capita/day,8.333333333
Tomatoes,Congo,Protein,g/capita/day,0.1
Tomatoes,Costa Rica,Fat,g/capita/day,0.166666667
Tomatoes,Costa Rica,Calories,kcal/capita/day,13.66666667
Tomatoes,Costa Rica,Food Weight,g/capita/day,55.33333333
Tomatoes,Costa Rica,Protein,g/capita/day,0.633333333
Tomatoes,C“te d'Ivoire,Fat,g/capita/day,0
Tomatoes,C“te d'Ivoire,Calories,kcal/capita/day,3
Tomatoes,C“te d'Ivoire,Food Weight,g/capita/day,11.33333333
Tomatoes,C“te d'Ivoire,Protein,g/capita/day,0.1
Tomatoes,Croatia,Fat,g/capita/day,0.1
Tomatoes,Croatia,Calories,kcal/capita/day,10.33333333
Tomatoes,Croatia,Food Weight,g/capita/day,51.33333333
Tomatoes,Croatia,Protein,g/capita/day,0.5
Tomatoes,Cuba,Fat,g/capita/day,0.4
Tomatoes,Cuba,Calories,kcal/capita/day,28.66666667
Tomatoes,Cuba,Food Weight,g/capita/day,137
Tomatoes,Cuba,Protein,g/capita/day,1.1
Tomatoes,Cyprus,Fat,g/capita/day,0.1
Tomatoes,Cyprus,Calories,kcal/capita/day,12.33333333
Tomatoes,Cyprus,Food Weight,g/capita/day,57.66666667
Tomatoes,Cyprus,Protein,g/capita/day,0.666666667
Tomatoes,Czech Republic,Fat,g/capita/day,0.1
Tomatoes,Czech Republic,Calories,kcal/capita/day,6.666666667
Tomatoes,Czech Republic,Food Weight,g/capita/day,34
Tomatoes,Czech Republic,Protein,g/capita/day,0.3
Tomatoes,Democratic People's Republic of Korea,Fat,g/capita/day,0
Tomatoes,Democratic People's Republic of Korea,Calories,kcal/capita/day,1
Tomatoes,Democratic People's Republic of Korea,Food Weight,g/capita/day,6.666666667
Tomatoes,Democratic People's Republic of Korea,Protein,g/capita/day,0.1
Tomatoes,Denmark,Fat,g/capita/day,0.1
Tomatoes,Denmark,Calories,kcal/capita/day,11
Tomatoes,Denmark,Food Weight,g/capita/day,56
Tomatoes,Denmark,Protein,g/capita/day,0.5
Tomatoes,Djibouti,Fat,g/capita/day,0.066666667
Tomatoes,Djibouti,Calories,kcal/capita/day,4.666666667
Tomatoes,Djibouti,Food Weight,g/capita/day,27.66666667
Tomatoes,Djibouti,Protein,g/capita/day,0.233333333
Tomatoes,Dominica,Fat,g/capita/day,0
Tomatoes,Dominica,Calories,kcal/capita/day,2
Tomatoes,Dominica,Food Weight,g/capita/day,12
Tomatoes,Dominica,Protein,g/capita/day,0.1
Tomatoes,Dominican Republic,Fat,g/capita/day,0.1
Tomatoes,Dominican Republic,Calories,kcal/capita/day,13.33333333
Tomatoes,Dominican Republic,Food Weight,g/capita/day,61.66666667
Tomatoes,Dominican Republic,Protein,g/capita/day,0.633333333
Tomatoes,Ecuador,Fat,g/capita/day,0
Tomatoes,Ecuador,Calories,kcal/capita/day,2
Tomatoes,Ecuador,Food Weight,g/capita/day,10
Tomatoes,Ecuador,Protein,g/capita/day,0.1
Tomatoes,Egypt,Fat,g/capita/day,0.566666667
Tomatoes,Egypt,Calories,kcal/capita/day,51.33333333
Tomatoes,Egypt,Food Weight,g/capita/day,283.3333333
Tomatoes,Egypt,Protein,g/capita/day,2.833333333
Tomatoes,El Salvador,Fat,g/capita/day,0.1
Tomatoes,El Salvador,Calories,kcal/capita/day,9
Tomatoes,El Salvador,Food Weight,g/capita/day,42.33333333
Tomatoes,El Salvador,Protein,g/capita/day,0.366666667
Tomatoes,Estonia,Fat,g/capita/day,0.1
Tomatoes,Estonia,Calories,kcal/capita/day,10.33333333
Tomatoes,Estonia,Food Weight,g/capita/day,48.66666667
Tomatoes,Estonia,Protein,g/capita/day,0.5
Tomatoes,Ethiopia,Fat,g/capita/day,0
Tomatoes,Ethiopia,Calories,kcal/capita/day,0
Tomatoes,Ethiopia,Food Weight,g/capita/day,1.333333333
Tomatoes,Ethiopia,Protein,g/capita/day,0
Tomatoes,Fiji,Fat,g/capita/day,0.066666667
Tomatoes,Fiji,Calories,kcal/capita/day,3
Tomatoes,Fiji,Food Weight,g/capita/day,15.66666667
Tomatoes,Fiji,Protein,g/capita/day,0.166666667
Tomatoes,Finland,Fat,g/capita/day,0.1
Tomatoes,Finland,Calories,kcal/capita/day,9
Tomatoes,Finland,Food Weight,g/capita/day,45.66666667
Tomatoes,Finland,Protein,g/capita/day,0.466666667
Tomatoes,France,Fat,g/capita/day,0.1
Tomatoes,France,Calories,kcal/capita/day,11
Tomatoes,France,Food Weight,g/capita/day,60
Tomatoes,France,Protein,g/capita/day,0.533333333
Tomatoes,French Polynesia,Fat,g/capita/day,0
Tomatoes,French Polynesia,Calories,kcal/capita/day,3
Tomatoes,French Polynesia,Food Weight,g/capita/day,15.33333333
Tomatoes,French Polynesia,Protein,g/capita/day,0.2
Tomatoes,Gabon,Fat,g/capita/day,0.1
Tomatoes,Gabon,Calories,kcal/capita/day,5.666666667
Tomatoes,Gabon,Food Weight,g/capita/day,24.66666667
Tomatoes,Gabon,Protein,g/capita/day,0.266666667
Tomatoes,Gambia,Fat,g/capita/day,0.1
Tomatoes,Gambia,Calories,kcal/capita/day,12
Tomatoes,Gambia,Food Weight,g/capita/day,48.66666667
Tomatoes,Gambia,Protein,g/capita/day,0.566666667
Tomatoes,Georgia,Fat,g/capita/day,0.1
Tomatoes,Georgia,Calories,kcal/capita/day,8.666666667
Tomatoes,Georgia,Food Weight,g/capita/day,45.33333333
Tomatoes,Georgia,Protein,g/capita/day,0.4
Tomatoes,Germany,Fat,g/capita/day,0.1
Tomatoes,Germany,Calories,kcal/capita/day,10.66666667
Tomatoes,Germany,Food Weight,g/capita/day,51
Tomatoes,Germany,Protein,g/capita/day,0.5
Tomatoes,Ghana,Fat,g/capita/day,0.133333333
Tomatoes,Ghana,Calories,kcal/capita/day,13.33333333
Tomatoes,Ghana,Food Weight,g/capita/day,59
Tomatoes,Ghana,Protein,g/capita/day,0.633333333
Tomatoes,Greece,Fat,g/capita/day,0.5
Tomatoes,Greece,Calories,kcal/capita/day,46
Tomatoes,Greece,Food Weight,g/capita/day,254
Tomatoes,Greece,Protein,g/capita/day,2.3
Tomatoes,Grenada,Fat,g/capita/day,0
Tomatoes,Grenada,Calories,kcal/capita/day,1.333333333
Tomatoes,Grenada,Food Weight,g/capita/day,7.333333333
Tomatoes,Grenada,Protein,g/capita/day,0.1
Tomatoes,Guatemala,Fat,g/capita/day,0.166666667
Tomatoes,Guatemala,Calories,kcal/capita/day,11.66666667
Tomatoes,Guatemala,Food Weight,g/capita/day,53.66666667
Tomatoes,Guatemala,Protein,g/capita/day,0.433333333
Tomatoes,Guinea-Bissau,Fat,g/capita/day,0
Tomatoes,Guinea-Bissau,Calories,kcal/capita/day,1
Tomatoes,Guinea-Bissau,Food Weight,g/capita/day,2.666666667
Tomatoes,Guinea-Bissau,Protein,g/capita/day,0
Tomatoes,Guinea,Fat,g/capita/day,0
Tomatoes,Guinea,Calories,kcal/capita/day,1.333333333
Tomatoes,Guinea,Food Weight,g/capita/day,5.666666667
Tomatoes,Guinea,Protein,g/capita/day,0.1
Tomatoes,Guyana,Fat,g/capita/day,0.1
Tomatoes,Guyana,Calories,kcal/capita/day,6
Tomatoes,Guyana,Food Weight,g/capita/day,28
Tomatoes,Guyana,Protein,g/capita/day,0.233333333
Tomatoes,Haiti,Fat,g/capita/day,0
Tomatoes,Haiti,Calories,kcal/capita/day,2.333333333
Tomatoes,Haiti,Food Weight,g/capita/day,9
Tomatoes,Haiti,Protein,g/capita/day,0.1
Tomatoes,Honduras,Fat,g/capita/day,0.166666667
Tomatoes,Honduras,Calories,kcal/capita/day,11
Tomatoes,Honduras,Food Weight,g/capita/day,44.33333333
Tomatoes,Honduras,Protein,g/capita/day,0.433333333
Tomatoes,Hungary,Fat,g/capita/day,0.1
Tomatoes,Hungary,Calories,kcal/capita/day,8.333333333
Tomatoes,Hungary,Food Weight,g/capita/day,43.66666667
Tomatoes,Hungary,Protein,g/capita/day,0.433333333
Tomatoes,Iceland,Fat,g/capita/day,0.1
Tomatoes,Iceland,Calories,kcal/capita/day,8
Tomatoes,Iceland,Food Weight,g/capita/day,39.33333333
Tomatoes,Iceland,Protein,g/capita/day,0.4
Tomatoes,India,Fat,g/capita/day,0.1
Tomatoes,India,Calories,kcal/capita/day,4.666666667
Tomatoes,India,Food Weight,g/capita/day,27.33333333
Tomatoes,India,Protein,g/capita/day,0.233333333
Tomatoes,Indonesia,Fat,g/capita/day,0
Tomatoes,Indonesia,Calories,kcal/capita/day,2
Tomatoes,Indonesia,Food Weight,g/capita/day,9.666666667
Tomatoes,Indonesia,Protein,g/capita/day,0.1
Tomatoes,Iran (Islamic Republic of),Fat,g/capita/day,0.333333333
Tomatoes,Iran (Islamic Republic of),Calories,kcal/capita/day,32.33333333
Tomatoes,Iran (Islamic Republic of),Food Weight,g/capita/day,171
